,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
3239719,42921,280849,1.0,NORTHSIDE HOSPITAL,NORTHSIDE HOSPITAL FORSYTH,6000 49TH ST N,1200 NORTHSIDE FORSYTH DRIVE
14114747,89565,105180,1.0,REGIONAL MEDICAL CENTER,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,709 W MAIN STREET,1970 HOSPITAL DRIVE
9465355,81438,282016,1.0,MEMORIAL HOSPITAL,ALBANY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,600 NORTHERN BOULEVARD
6311040,70854,133210,1.0,MEMORIAL HOSPITAL,L V STABLER MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,29 L V STABLER DRIVE
6846422,71440,746090,1.0,MEMORIAL HOSPITAL,CITIZENS MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1500 N OAKLAND
6846365,71440,114180,1.0,MEMORIAL HOSPITAL,COOPER COUNTY MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,17651 B HWY
9465111,81438,668062,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL AT GULFPORT,1110 NORTH SARAH DEWITT DRIVE,4500 13TH ST-P O BOX 1810
14114318,89565,623892,1.0,REGIONAL MEDICAL CENTER,TRINITY REGIONAL MEDICAL CENTER,709 W MAIN STREET,802 KENYON RD
9465115,81438,642762,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL NORTH MS,1110 NORTH SARAH DEWITT DRIVE,2301 SOUTH LAMAR
1828405,60941,383397,1.0,VALLEY HOSPITAL,SKAGIT VALLEY HOSPITAL,223 N VAN DIEN AVENUE,1415 KINCAID STREET
1425449,45243,772428,1.0,SUMMIT MEDICAL CENTER,LEE'S SUMMIT MEDICAL CENTER,6350 E 2ND STREET,2100 SE BLUE PARKWAY
9465121,81438,894462,1.0,MEMORIAL HOSPITAL,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,969 LAKELAND DR
1828422,60941,893844,1.0,VALLEY HOSPITAL,YAKIMA VALLEY MEMORIAL HOSPITAL,223 N VAN DIEN AVENUE,2811 TIETON DRIVE
4612978,83304,426188,1.0,MEMORIAL HOSPITAL,FRANKLIN MEMORIAL HOSPITAL,1401 WEST LOCUST,111 FRANKLIN HEALTH COMMONS
4612980,83304,414446,1.0,MEMORIAL HOSPITAL,MAINE COAST MEMORIAL HOSPITAL,1401 WEST LOCUST,50 UNION STREET
1828433,60941,864669,1.0,VALLEY HOSPITAL,CASCADE VALLEY HOSPITAL,223 N VAN DIEN AVENUE,330 S STILLAGUAMISH AVE
1828453,60941,421492,1.0,VALLEY HOSPITAL,PLEASANT VALLEY HOSPITAL,223 N VAN DIEN AVENUE,2520 VALLEY DRIVE
14114344,89565,334333,1.0,REGIONAL MEDICAL CENTER,ST LUKES REGIONAL MEDICAL CENTER,709 W MAIN STREET,2720 STONE PARK BOULEVARD
6846360,71440,291420,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL DESOTO,209 NORTHWEST 8TH STREET,7601 SOUTHCREST PARKWAY
6311020,70854,140742,1.0,MEMORIAL HOSPITAL,D W MCMILLAN MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,1301 BELLEVILLE AVENUE
14114345,89565,334344,1.0,REGIONAL MEDICAL CENTER,GRINNELL REGIONAL MEDICAL CENTER,709 W MAIN STREET,210 FOURTH AVENUE
9465108,81438,493880,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,1110 NORTH SARAH DEWITT DRIVE,200 HWY 30 WEST
6311018,70854,754768,1.0,MEMORIAL HOSPITAL,GROVE HILL MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,295 JACKSON HWY S
6642608,44822,305901,1.0,COMMUNITY HOSPITAL,PRINCETON COMMUNITY HOSPITAL,901 MACARTHUR BLVD,122 12TH STREET
6846321,71440,493880,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,209 NORTHWEST 8TH STREET,200 HWY 30 WEST
6846324,71440,668062,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL AT GULFPORT,209 NORTHWEST 8TH STREET,4500 13TH ST-P O BOX 1810
5050119,78872,493880,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,511 NE 10TH ST,200 HWY 30 WEST
12931697,26316,405390,1.0,MARSHALL MEDICAL CENTER,GOOD SHEPHERD MEDICAL CENTER MARSHALL,1100 MARSHALL WAY,811 S WASHINGTON
6846328,71440,642762,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL NORTH MS,209 NORTHWEST 8TH STREET,2301 SOUTH LAMAR
14114253,89565,255088,1.0,REGIONAL MEDICAL CENTER,SAINT JOSEPH REGIONAL MEDICAL CENTER,709 W MAIN STREET,5215 HOLY CROSS PKWY
1828315,60941,188247,1.0,VALLEY HOSPITAL,UTAH VALLEY HOSPITAL,223 N VAN DIEN AVENUE,1034 NORTH 500 WEST
6846334,71440,894462,1.0,MEMORIAL HOSPITAL,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,969 LAKELAND DR
14114257,89565,661355,1.0,REGIONAL MEDICAL CENTER,PARKVIEW REGIONAL MEDICAL CENTER,709 W MAIN STREET,11109 PARKVIEW PLAZA DRIVE
9465083,81438,688441,1.0,MEMORIAL HOSPITAL,LAKEVIEW MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,927 WEST CHURCHILL STREET
9465091,81438,315381,1.0,MEMORIAL HOSPITAL,RICE MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,301 BECKER AVE SW
14114282,89565,283853,1.0,REGIONAL MEDICAL CENTER,BLUFFTON REGIONAL MEDICAL CENTER,709 W MAIN STREET,303 S MAIN ST
14114283,89565,645812,1.0,REGIONAL MEDICAL CENTER,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,709 W MAIN STREET,1915 LAKE AVE
9465147,81438,291420,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL DESOTO,1110 NORTH SARAH DEWITT DRIVE,7601 SOUTHCREST PARKWAY
14114441,89565,451104,1.0,REGIONAL MEDICAL CENTER,NATCHITOCHES REGIONAL MEDICAL CENTER,709 W MAIN STREET,501 KEYSER AVE
6846374,71440,525811,1.0,MEMORIAL HOSPITAL,TEXAS COUNTY MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1333 SAM HOUSTON BOULEVARD
10745635,84764,550239,1.0,ST MARYS HOSPITAL,PRESENCE ST MARYS HOSPITAL,1800 E LAKE SHORE DR,500 W COURT ST
14114413,89565,539739,1.0,REGIONAL MEDICAL CENTER,TUG VALLEY ARH REGIONAL MEDICAL CENTER,709 W MAIN STREET,260 HOSPITAL DRIVE
5208749,33716,621534,1.0,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,1900 STATE ST,1125 W JEFFERSON ST
14114414,89565,895796,1.0,REGIONAL MEDICAL CENTER,TWIN LAKES REGIONAL MEDICAL CENTER,709 W MAIN STREET,910 WALLACE AVENUE
14114415,89565,718111,1.0,REGIONAL MEDICAL CENTER,PAUL B HALL REGIONAL MEDICAL CENTER,709 W MAIN STREET,625 JAMES S TRIMBLE BOULEVARD
5050122,78872,668062,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL AT GULFPORT,511 NE 10TH ST,4500 13TH ST-P O BOX 1810
9465209,81438,746090,1.0,MEMORIAL HOSPITAL,CITIZENS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1500 N OAKLAND
14114419,89565,296421,1.0,REGIONAL MEDICAL CENTER,CLARK REGIONAL MEDICAL CENTER,709 W MAIN STREET,175 HOSPITAL DRIVE
14114429,89565,625395,1.0,REGIONAL MEDICAL CENTER,FRANKFORT REGIONAL MEDICAL CENTER,709 W MAIN STREET,299 KINGS DAUGHTERS DRIVE
4612995,83304,120222,1.0,MEMORIAL HOSPITAL,GARRETT COUNTY MEMORIAL HOSPITAL,1401 WEST LOCUST,251 NORTH  FOURTH STREET
6311037,70854,700618,1.0,MEMORIAL HOSPITAL,SPRINGHILL MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,3719 DAUPHIN STREET
6846412,71440,629407,1.0,MEMORIAL HOSPITAL,GOLDEN VALLEY MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1600 N 2ND ST
4613000,83304,299700,1.0,MEMORIAL HOSPITAL,MEDSTAR UNION MEMORIAL HOSPITAL,1401 WEST LOCUST,201 EAST UNIVERSITY PARKWAY
14114438,89565,612435,1.0,REGIONAL MEDICAL CENTER,THIBODAUX REGIONAL MEDICAL CENTER,709 W MAIN STREET,602 N ACADIA ROAD
13510561,58442,882568,1.0,ST MARY'S MEDICAL CENTER,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,407 EAST THIRD STREET
9465199,81438,629407,1.0,MEMORIAL HOSPITAL,GOLDEN VALLEY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1600 N 2ND ST
14114406,89565,260267,1.0,REGIONAL MEDICAL CENTER,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,709 W MAIN STREET,217 SOUTH THIRD STREET
14114372,89565,577649,1.0,REGIONAL MEDICAL CENTER,COFFEYVILLE REGIONAL MEDICAL CENTER,709 W MAIN STREET,1400 W 4TH ST
9465152,81438,114180,1.0,MEMORIAL HOSPITAL,COOPER COUNTY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,17651 B HWY
9465161,81438,525811,1.0,MEMORIAL HOSPITAL,TEXAS COUNTY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1333 SAM HOUSTON BOULEVARD
14114353,89565,483411,1.0,REGIONAL MEDICAL CENTER,HUTCHINSON REGIONAL MEDICAL CENTER INC,709 W MAIN STREET,1701 E 23RD AVENUE
14114355,89565,373519,1.0,REGIONAL MEDICAL CENTER,PRATT REGIONAL MEDICAL CENTER,709 W MAIN STREET,200 COMMODORE ST
6311026,70854,151114,1.0,MEMORIAL HOSPITAL,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,105 HIGHWAY 80 EAST
4612986,83304,250081,1.0,MEMORIAL HOSPITAL,FREDERICK MEMORIAL HOSPITAL,1401 WEST LOCUST,400 WEST SEVENTH ST
9465175,81438,577543,1.0,MEMORIAL HOSPITAL,PEMISCOT COUNTY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,946 EAST REED
5020379,40497,651345,1.0,ST JOSEPH HOSPITAL,ST JOSEPH MERCY HOSPITAL,360 BROADWAY,5301 E HURON RIVER DR
14114398,89565,135808,1.0,REGIONAL MEDICAL CENTER,HAZARD ARH REGIONAL MEDICAL CENTER,709 W MAIN STREET,100 MEDICAL CENTER DRIVE
4612987,83304,630454,1.0,MEMORIAL HOSPITAL,UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL,1401 WEST LOCUST,501 SOUTH  UNION AVENUE
14114383,89565,175992,1.0,REGIONAL MEDICAL CENTER,HIGHLANDS REGIONAL MEDICAL CENTER,709 W MAIN STREET,5000 KENTUCKY ROUTE 321
6846388,71440,577543,1.0,MEMORIAL HOSPITAL,PEMISCOT COUNTY MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,946 EAST REED
14114391,89565,397801,1.0,REGIONAL MEDICAL CENTER,ST CLAIRE REGIONAL MEDICAL CENTER,709 W MAIN STREET,222 MEDICAL CIRCLE
14114392,89565,569697,1.0,REGIONAL MEDICAL CENTER,MEADOWVIEW REGIONAL MEDICAL CENTER,709 W MAIN STREET,989 MEDICAL PARK DRIVE
5369473,58062,819625,1.0,DOCTORS HOSPITAL,DOCTORS HOSPITAL AT RENAISSANCE,5000 UNIVERSITY DR,5501 SOUTH MCCOLL
7294677,32492,523582,1.0,PROVIDENCE HOSPITAL,PROVIDENCE MILWAUKIE HOSPITAL,6801 AIRPORT BOULEVARD,10150 SE 32ND AVENUE
224152,60397,315986,1.0,COMMUNITY MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,1755 NORTH MECKLENBURG AVENUE,147 N BRENT ST
6845778,71440,668150,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL OF CARBONDALE,209 NORTHWEST 8TH STREET,405 W JACKSON
14113486,89565,883086,1.0,REGIONAL MEDICAL CENTER,KINGMAN REGIONAL MEDICAL CENTER,709 W MAIN STREET,3269 STOCKTON HILL ROAD
14113488,89565,260374,1.0,REGIONAL MEDICAL CENTER,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,709 W MAIN STREET,2200 EAST SHOW LOW LAKE ROAD
9464500,81438,806254,1.0,MEMORIAL HOSPITAL,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,701 WEST NORTH AVE
14113491,89565,709487,1.0,REGIONAL MEDICAL CENTER,HAVASU REGIONAL MEDICAL CENTER,709 W MAIN STREET,101 CIVIC CENTER LANE
6845780,71440,864271,1.0,MEMORIAL HOSPITAL,IROQUOIS MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,200 FAIRMAN STREET
6642173,44822,109171,1.0,COMMUNITY HOSPITAL,LAKE CITY COMMUNITY HOSPITAL,901 MACARTHUR BLVD,258 N RON MCNAIR BLVD
11496007,74353,216422,1.0,CAPITAL MEDICAL CENTER,CAPITAL REGION MEDICAL CENTER,3900 CAPITAL MALL DR SW,1125 MADISON ST
10696633,22003,133329,1.0,MEMORIAL HOSPITAL,JOHN F KENNEDY MEMORIAL HOSPITAL,500 LONDON AVENUE,47111 MONROE STREET
10696632,22003,124586,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL LOS BANOS,500 LONDON AVENUE,520 WEST I ST
14113501,89565,441346,1.0,REGIONAL MEDICAL CENTER,WESTERN ARIZONA REGIONAL MEDICAL CENTER,709 W MAIN STREET,2735 SILVER CREEK ROAD
10696626,22003,590671,1.0,MEMORIAL HOSPITAL,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,500 LONDON AVENUE,354 SANTA FE DRIVE
4627057,92635,770840,1.0,GOOD SAMARITAN HOSPITAL,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,375 DIXMYTH AVENUE,1000 MONTAUK HIGHWAY
14113482,89565,419895,1.0,REGIONAL MEDICAL CENTER,CHANDLER REGIONAL MEDICAL CENTER,709 W MAIN STREET,1955 WEST FRYE ROAD
12159199,38561,350572,1.0,FRANKLIN MEDICAL CENTER,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,2106 LOOP ROAD,9000 FRANKLIN SQUARE DRIVE
1826207,60941,497984,1.0,VALLEY HOSPITAL,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,223 N VAN DIEN AVENUE,17100 EUCLID STREET
1826217,60941,719183,1.0,VALLEY HOSPITAL,ST JOHNS PLEASANT VALLEY HOSPITAL,223 N VAN DIEN AVENUE,2309 ANTONIO AVE
12159239,38561,154716,1.0,FRANKLIN MEDICAL CENTER,BAYSTATE FRANKLIN MEDICAL CENTER,2106 LOOP ROAD,164 HIGH STREET
5049023,78872,268034,1.0,MEMORIAL HOSPITAL,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,511 NE 10TH ST,ONE HOAG DRIVE
6845770,71440,465744,1.0,MEMORIAL HOSPITAL,RICHLAND MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,800 EAST LOCUST
1826231,60941,177569,1.0,VALLEY HOSPITAL,DESERT VALLEY HOSPITAL,223 N VAN DIEN AVENUE,16850 BEAR VALLEY RD
13592810,80177,878374,1.0,MEMORIAL HOSPITAL,OCONOMOWOC MEMORIAL HOSPITAL,1423 SEVENTH ST,791 E SUMMIT AVE
6642120,44822,521910,1.0,COMMUNITY HOSPITAL,WELLSPAN EPHRATA COMMUNITY HOSPITAL,901 MACARTHUR BLVD,169 MARTIN AVENUE
1826251,60941,244137,1.0,VALLEY HOSPITAL,TEMECULA VALLEY HOSPITAL,223 N VAN DIEN AVENUE,31700 TEMECULA PKWY
13592814,80177,683494,1.0,MEMORIAL HOSPITAL,FORT MEMORIAL HOSPITAL,1423 SEVENTH ST,611 SHERMAN AVE E
1826260,60941,578291,1.0,VALLEY HOSPITAL,POUDRE VALLEY HOSPITAL,223 N VAN DIEN AVENUE,1024 S LEMAY AVE
9464498,81438,481923,1.0,MEMORIAL HOSPITAL,ALTON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,ONE MEMORIAL DRIVE
14113476,89565,864924,1.0,REGIONAL MEDICAL CENTER,YAVAPAI REGIONAL MEDICAL CENTER,709 W MAIN STREET,1003 WILLOW CREEK ROAD
6845775,71440,401972,1.0,MEMORIAL HOSPITAL,FHN MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1045 WEST STEPHENSON STREET
14113477,89565,366587,1.0,REGIONAL MEDICAL CENTER,YUMA REGIONAL MEDICAL CENTER,709 W MAIN STREET,2400 SOUTH AVENUE A
13592827,80177,624452,1.0,MEMORIAL HOSPITAL,BELOIT MEMORIAL HOSPITAL,1423 SEVENTH ST,1969 W HART RD
6642191,44822,727659,1.0,COMMUNITY HOSPITAL,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,901 MACARTHUR BLVD,4070 HIGHWAY 17 BYPASS PO DRAWER 3350
14113514,89565,570644,1.0,REGIONAL MEDICAL CENTER,JOHNSON REGIONAL MEDICAL CENTER,709 W MAIN STREET,1100 EAST POPLAR STREET
13592838,80177,647919,1.0,MEMORIAL HOSPITAL,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,1423 SEVENTH ST,9200 W WISCONSIN AVE
9464507,81438,183714,1.0,MEMORIAL HOSPITAL,SHELBY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,200 S CEDAR ST
10696572,22003,329514,1.0,MEMORIAL HOSPITAL,HAZEL HAWKINS MEMORIAL HOSPITAL,500 LONDON AVENUE,911 SUNSET DRIVE
14113538,89565,238885,1.0,REGIONAL MEDICAL CENTER,JEFFERSON REGIONAL MEDICAL CENTER,709 W MAIN STREET,1600 WEST 40TH AVENUE
6845794,71440,523382,1.0,MEMORIAL HOSPITAL,INGALLS MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,ONE INGALLS DRIVE
9464508,81438,688337,1.0,MEMORIAL HOSPITAL,COPLEY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,2000 OGDEN AVENUE
6845795,71440,594636,1.0,MEMORIAL HOSPITAL,ELMHURST MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,155 EAST BRUSH HILL ROAD
9464510,81438,719167,1.0,MEMORIAL HOSPITAL,ST ANTHONYS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,503 N MAPLE STREET
6642370,44822,695794,1.0,COMMUNITY HOSPITAL,COLUMBUS COMMUNITY HOSPITAL,901 MACARTHUR BLVD,110 SHULT DR
11496144,74353,120032,1.0,CAPITAL MEDICAL CENTER,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,3900 CAPITAL MALL DR SW,ONE CAPITAL WAY
13592847,80177,483602,1.0,MEMORIAL HOSPITAL,CAMPBELL COUNTY MEMORIAL HOSPITAL,1423 SEVENTH ST,501 SOUTH BURMA AVENUE
14113544,89565,692227,1.0,REGIONAL MEDICAL CENTER,HELENA REGIONAL MEDICAL CENTER,709 W MAIN STREET,1801 MARTIN LUTHER KING JR DRIVE
13592848,80177,159781,1.0,MEMORIAL HOSPITAL,SHERIDAN MEMORIAL HOSPITAL,1423 SEVENTH ST,1401 W 5TH ST
11004186,59194,895820,1.0,LAWRENCE MEMORIAL HOSPITAL,LAWRENCE & MEMORIAL HOSPITAL,325 MAINE STREET,365 MONTAUK AVE
10696581,22003,343862,1.0,MEMORIAL HOSPITAL,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,500 LONDON AVENUE,9888 GENESEE AVENUE
10696584,22003,119186,1.0,MEMORIAL HOSPITAL,SALINAS VALLEY MEMORIAL HOSPITAL,500 LONDON AVENUE,450 EAST ROMIE LANE
6642281,44822,121286,1.0,COMMUNITY HOSPITAL,HOUSTON COUNTY COMMUNITY HOSPITAL,901 MACARTHUR BLVD,5001 EAST MAIN STREET
10696603,22003,315986,1.0,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,500 LONDON AVENUE,147 N BRENT ST
10696617,22003,726996,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL OF GARDENA,500 LONDON AVENUE,1145 W REDONDO BEACH BLVD
14113515,89565,583566,1.0,REGIONAL MEDICAL CENTER,WASHINGTON REGIONAL MEDICAL CENTER,709 W MAIN STREET,3215 N NORTH HILLS BOULEVARD
13592829,80177,393088,1.0,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL,1423 SEVENTH ST,W180 N8085 TOWN HALL RD
10696610,22003,299065,1.0,MEMORIAL HOSPITAL,HUNTINGTON MEMORIAL HOSPITAL,500 LONDON AVENUE,100 W  CALIFORNIA BLVD
14113522,89565,306081,1.0,REGIONAL MEDICAL CENTER,NORTH ARKANSAS REGIONAL MEDICAL CENTER,709 W MAIN STREET,620 NORTH MAIN STREET
14113527,89565,320446,1.0,REGIONAL MEDICAL CENTER,BAXTER REGIONAL MEDICAL CENTER,709 W MAIN STREET,624 HOSPITAL DRIVE
14113528,89565,145995,1.0,REGIONAL MEDICAL CENTER,CONWAY REGIONAL MEDICAL CENTER,709 W MAIN STREET,2302 COLLEGE AVENUE
10696586,22003,214254,1.0,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,500 LONDON AVENUE,975 S FAIRMONT AVENUE
6642228,44822,815458,1.0,COMMUNITY HOSPITAL,PERRY COMMUNITY HOSPITAL,901 MACARTHUR BLVD,2718 SQUIRREL HOLLOW DRIVE
14113531,89565,238458,1.0,REGIONAL MEDICAL CENTER,ST MARYS REGIONAL MEDICAL CENTER,709 W MAIN STREET,1808 WEST MAIN STREET
374247,23062,630136,1.0,MEMORIAL MEDICAL CENTER,POTTSTOWN MEMORIAL MEDICAL CENTER,1700 COFFEE RD,1600 EAST HIGH STREET AND ARMAND HAMMER BLVD
10696591,22003,163516,1.0,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,500 LONDON AVENUE,2170 SOUTH AVENUE
6642271,44822,890190,1.0,COMMUNITY HOSPITAL,FRANKLIN WOODS COMMUNITY HOSPITAL,901 MACARTHUR BLVD,300 MED TECH PARKWAY
14113534,89565,293825,1.0,REGIONAL MEDICAL CENTER,SPARKS REGIONAL MEDICAL CENTER,709 W MAIN STREET,1001 TOWSON AVENUE
1826692,60941,185572,1.0,VALLEY HOSPITAL,ILLINOIS VALLEY COMMUNITY HOSPITAL,223 N VAN DIEN AVENUE,925 WEST ST
6642109,44822,854501,1.0,COMMUNITY HOSPITAL,MILLCREEK COMMUNITY HOSPITAL,901 MACARTHUR BLVD,5515 PEACH STREET
9464494,81438,564657,1.0,MEMORIAL HOSPITAL,MADISON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,450 EAST MAIN STREET
9464607,81438,708485,1.0,MEMORIAL HOSPITAL,NORTHWESTERN MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,251 E HURON ST
10696753,22003,891017,1.0,MEMORIAL HOSPITAL,NANTICOKE MEMORIAL HOSPITAL,500 LONDON AVENUE,801 MIDDLEFORD RD
13592775,80177,171153,1.0,MEMORIAL HOSPITAL,STONEWALL JACKSON MEMORIAL HOSPITAL,1423 SEVENTH ST,230 HOSPITAL PLAZA
6845742,71440,132922,1.0,MEMORIAL HOSPITAL,LOUIS A WEISS MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,4646 N MARINE DRIVE
10696742,22003,523073,1.0,MEMORIAL HOSPITAL,MANCHESTER MEMORIAL HOSPITAL,500 LONDON AVENUE,71 HAYNES ST
7363070,12873,589996,1.0,PROVIDENCE MEDICAL CENTER,PROVIDENCE HOLY CROSS MEDICAL CENTER,8929 PARALLEL PARKWAY,15031 RINALDI ST
4612757,83304,723760,1.0,MEMORIAL HOSPITAL,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,1401 WEST LOCUST,2401 UNIVERSITY AVE
13592786,80177,693667,1.0,MEMORIAL HOSPITAL,WILLIAMSON MEMORIAL HOSPITAL,1423 SEVENTH ST,859 ALDERSON STREET
10696729,22003,657875,1.0,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,500 LONDON AVENUE,201 CHESTNUT HILL ROAD
10696755,22003,213667,1.0,MEMORIAL HOSPITAL,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,500 LONDON AVENUE,21 WEST CLARKE AVENUE
6845766,71440,884350,1.0,MEMORIAL HOSPITAL,DECATUR MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,2300 NORTH EDWARD STREET
13592772,80177,693145,1.0,MEMORIAL HOSPITAL,THOMAS MEMORIAL HOSPITAL,1423 SEVENTH ST,4605 MACCORKLE AVE SW
6642016,44822,417133,1.0,COMMUNITY HOSPITAL,EVANGELICAL COMMUNITY HOSPITAL,901 MACARTHUR BLVD,ONE HOSPITAL DRIVE
10696784,22003,741329,1.0,MEMORIAL HOSPITAL,MEMORIAL REGIONAL HOSPITAL,500 LONDON AVENUE,3501 JOHNSON ST
10696783,22003,578048,1.0,MEMORIAL HOSPITAL,MANATEE MEMORIAL HOSPITAL,500 LONDON AVENUE,206 2ND ST E
5464766,85600,289960,1.0,MEMORIAL HOSPITAL,JOHN D ARCHBOLD MEMORIAL HOSPITAL,1204 MOUND ST,915 GORDON AVENUE & MIMOSA DRIVE
10696775,22003,558189,1.0,MEMORIAL HOSPITAL,CITRUS MEMORIAL HOSPITAL,500 LONDON AVENUE,502 W HIGHLAND BLVD
10696774,22003,730311,1.0,MEMORIAL HOSPITAL,JACKSON MEMORIAL HOSPITAL,500 LONDON AVENUE,1611 NW 12TH AVE
6845738,71440,643205,1.0,MEMORIAL HOSPITAL,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,5101 S WILLOW SPRINGS RD
10696769,22003,308278,1.0,MEMORIAL HOSPITAL,LEE MEMORIAL HOSPITAL,500 LONDON AVENUE,2776 CLEVELAND AVE
9464453,81438,438672,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL AND MANOR,1110 NORTH SARAH DEWITT DRIVE,1500 E SHOTWELL STREET
10696759,22003,237754,1.0,MEMORIAL HOSPITAL,SIBLEY MEMORIAL HOSPITAL,500 LONDON AVENUE,5255 LOUGHBORO RD NW
7429133,56302,726259,1.0,COMMUNITY HOSPITAL,NEWARK-WAYNE COMMUNITY HOSPITAL,2351 'G' ROAD,111 DRIVING PARK AVENUE
13592768,80177,557241,1.0,MEMORIAL HOSPITAL,REYNOLDS MEMORIAL HOSPITAL,1423 SEVENTH ST,800 WHEELING AVE
10696728,22003,895820,1.0,MEMORIAL HOSPITAL,LAWRENCE & MEMORIAL HOSPITAL,500 LONDON AVENUE,365 MONTAUK AVE
9582279,20535,413573,1.0,ST MARY MEDICAL CENTER,PROVIDENCE ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,401 W POPLAR ST
